Outcome,Message,Identity,Delay,IPODescriptions IPOIdentifier,IPODescriptions Name,IPODescriptions Symbol,IPODescriptions Market,IPODescriptions MarketIdentificationCode,IPODescriptions Status,IPODescriptions FilingDate,IPODescriptions TradeDate,IPODescriptions EstimatedOfferDate,IPODescriptions OfferDate,IPODescriptions OfferLowPrice,IPODescriptions OfferHighPrice,IPODescriptions OfferSize,IPODescriptions OfferPrice,IPODescriptions OfferAmount,IPODescriptions Currency,IPODescriptions SmallMarketCap,IPODescriptions SpecialPurposeAcquisitionCompany
Success,,Request,48.2936147,18113,AppFolio,APPF,NASDAQ,XNAS,Priced,5/18/2015,6/26/2015,6/22/2015,6/25/2015,12,14,6200000,12,74400000,USD,False,False
Success,,Request,48.2936147,21455,Appian,APPN,NASDAQ,XNAS,Priced,4/27/2017,5/25/2017,5/22/2017,5/24/2017,11,13,6250000,12,75000000,USD,False,False
Success,,Request,48.2936147,12745,Applied Genetic Technologies,AGTC,NASDAQ,XNAS,Priced,1/10/2014,3/27/2014,3/24/2014,3/26/2014,13,15,4166667,12,50000004,USD,False,False
Success,,Request,48.2936147,12447,Applied Optoelectronics,AAOI,NASDAQ,XNAS,Priced,8/13/2013,9/26/2013,9/23/2013,9/25/2013,13,15,3600000,10,36000000,USD,False,False
Success,,Request,48.2936147,21042,Apptio,APTI,NASDAQ,XNAS,Priced,8/26/2016,9/23/2016,9/19/2016,9/22/2016,13,15,6000000,16,96000000,USD,False,False
Success,,Request,48.2936147,12706,Aptalis Holdings,APTA,NASDAQ,XNAS,Withdrawn,12/26/2013,,,,,,,,,USD,,False
Success,,Request,48.2936147,23516,Aptinyx,APTX,NASDAQ,XNAS,Priced,5/23/2018,6/21/2018,6/18/2018,6/20/2018,14,16,6399999,16,102399984,USD,False,False
Success,,Request,48.2936147,18179,Aqua Metals,AQMS,NASDAQ,XNAS,Priced,6/9/2015,7/31/2015,7/27/2015,7/30/2015,5,5,6600000,5,33000000,USD,False,False
Success,,Request,48.2936147,22828,Aquantia,AQ,"New York Stock Exchange, Inc.",XNYS,Priced,10/6/2017,11/3/2017,10/30/2017,11/2/2017,10,12,6818000,9,61362000,USD,False,False
Success,,Request,48.2936147,11590,Aquasition Corp.,AQUUU,NASDAQ,XNAS,Priced,4/4/2012,10/26/2012,10/29/2012,10/25/2012,10,10,5000000,10,50000000,USD,False,True
Success,,Request,48.2936147,19456,AquaVenture Holdings,WAAS,"New York Stock Exchange, Inc.",XNYS,Priced,9/25/2015,10/6/2016,10/3/2016,10/5/2016,18,20,6500000,18,117000000,USD,False,False
Success,,Request,48.2936147,23618,Aquestive Therapeutics,AQST,NASDAQ,XNAS,Priced,6/27/2018,7/25/2018,7/23/2018,7/24/2018,14,16,4500000,15,67500000,USD,False,False
Success,,Request,48.2936147,12793,Aquinox Pharmaceuticals,AQXP,NASDAQ,XNAS,Priced,1/28/2014,3/7/2014,3/3/2014,3/6/2014,10,12,4200000,11,46200000,USD,False,False
Success,,Request,48.2936147,13418,AR Capital Acquisition,AUMAU,NASDAQ,XNAS,Priced,8/11/2014,10/2/2014,9/29/2014,10/1/2014,10,10,24000000,10,240000000,USD,False,True
Success,,Request,48.2936147,12490,ARAMARK Holdings,ARMK,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,9/9/2013,12/12/2013,12/9/2013,12/11/2013,20,23,36250000,20,725000000,USD,False,False
Success,,Request,48.2936147,12163,Aratana Therapeutics,PETX,NASDAQ,XNAS,Priced,3/20/2013,6/27/2013,6/24/2013,6/26/2013,6,6,5750000,6,34500000,USD,False,False
Success,,Request,48.2936147,10633,Arbolada Capital Management Company,ACAP,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,3/11/2011,,,,,,,,,USD,,
Success,,Request,48.2936147,12537,Arc Logistics Partners LP,ARCX,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,10/2/2013,11/6/2013,11/4/2013,11/5/2013,19,21,6000000,19,114000000,USD,False,False
Success,,Request,48.2936147,10657,Arcade China Acquisition Corp.,ACAC-U,OTC BULLETIN BOARD,XOTC,Withdrawn,3/21/2011,,,,,,,,,USD,,True
Success,,Request,48.2936147,13867,Arcadia Biosciences,RKDA,NASDAQ,XNAS,Priced,2/17/2015,5/15/2015,5/11/2015,5/14/2015,8,8,8200000,8,65600000,USD,False,False
Success,,Request,48.2936147,11777,Archstone,ASN,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Acquired,8/10/2012,,,,,,,,,USD,,False
Success,,Request,48.2936147,22775,Arcimoto,FUV,NASDAQ,XNAS,Priced,7/31/2017,9/21/2017,9/18/2017,9/20/2017,6.5,6.5,3000000,6.5,19500000,USD,False,False
Success,,Request,48.2936147,23792,Arco Platform,ARCE,NASDAQ,XNAS,Priced,8/24/2018,9/26/2018,9/24/2018,9/25/2018,15.5,17.5,11111111,17.5,194444442,USD,False,False
Success,,Request,48.2936147,23792,Arco Platform,ARCE,NASDAQ,XNAS,Priced,8/24/2018,9/26/2018,9/24/2018,9/25/2018,15.5,17.5,11111111,17.5,194444442,USD,False,False
Success,,Request,48.2936147,23253,Arcus Biosciences,RCUS,"New York Stock Exchange, Inc.",XNYS,Priced,2/16/2018,3/15/2018,3/12/2018,3/14/2018,13,15,8000000,15,120000000,USD,False,False
Success,,Request,48.2936147,21179,Ardagh Group,ARD,"New York Stock Exchange, Inc.",XNYS,Priced,11/17/2016,3/15/2017,3/13/2017,3/14/2017,17,20,16200000,19,307800000,USD,False,False
Success,,Request,48.2936147,13167,Ardelyx,ARDX,NASDAQ,XNAS,Priced,5/19/2014,6/19/2014,6/16/2014,6/18/2014,13,15,4286000,14,60004000,USD,False,False
Success,,Request,48.2936147,25024,Ardent Health Partners,ARDT,"New York Stock Exchange, Inc.",XNYS,Active,12/4/2018,,,,,,,,,USD,,False
Success,,Request,48.2936147,12372,Ardmore Shipping,ASC,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/28/2013,8/1/2013,7/29/2013,7/31/2013,15,17,10000000,14,140000000,USD,False,False
Success,,Request,48.2936147,11143,Ares Commercial Real Estate,ACRE,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,9/14/2011,4/26/2012,4/23/2012,4/25/2012,19,20,7700000,18.5,142450000,USD,False,False
Success,,Request,48.2936147,12989,"Ares Management, LP",ARES,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,3/31/2014,5/2/2014,4/28/2014,5/1/2014,21,23,11363636,19,215909084,USD,False,False
Success,,Request,48.2936147,21446,argenx,ARGX,NASDAQ,XNAS,Priced,4/21/2017,5/18/2017,5/15/2017,5/17/2017,16.62,16.62,5865000,17,99705000,USD,False,False
Success,,Request,48.2936147,12711,Argos Therapeutics,ARGS,NASDAQ,XNAS,Priced,12/30/2013,2/7/2014,2/3/2014,2/6/2014,13,15,5625000,8,45000000,USD,False,False
Success,,Request,48.2936147,23686,Aridis Pharmaceuticals ,ARDS,NASDAQ,XNAS,Priced,7/18/2018,8/14/2018,8/13/2018,8/13/2018,13,15,2000000,13,26000000,USD,False,False
Success,,Request,48.2936147,12968,Ariosa Diagnostics,AROS,NASDAQ,XNAS,Active,3/25/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,12983,Arista Networks,ANET,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,3/31/2014,6/6/2014,6/2/2014,6/5/2014,36,40,5250000,43,225750000,USD,False,False
Success,,Request,48.2936147,23662,Arlo Technologies,ARLO,"New York Stock Exchange, Inc.",XNYS,Priced,7/6/2018,8/3/2018,7/30/2018,8/2/2018,18,20,10215000,16,163440000,USD,False,False
Success,,Request,48.2936147,12172,Armada Hoffler Properties,AHH,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,3/26/2013,5/8/2013,5/6/2013,5/7/2013,11,13,16525000,11.5,190037500,USD,False,False
Success,,Request,48.2936147,13287,Armada Water Assets,AWA,NASDAQ,XNAS,Withdrawn,6/20/2014,,,,5,7,,,15000000,USD,False,False
Success,,Request,48.2936147,23086,ARMO Biosciences,ARMO,NASDAQ,XNAS,Priced,12/29/2017,1/26/2018,1/22/2018,1/25/2018,14,16,7529412,17,128000004,USD,False,False
Success,,Request,48.2936147,11185,Armstrong Energy,ARMS,NASDAQ,XNAS,Withdrawn,10/12/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,11187,Armstrong Resource Partners LP,ARPS,NASDAQ,XNAS,Active,10/12/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,24889,Arog Pharmaceuticals,AROG,NASDAQ,XNAS,Active,9/28/2018,,,,,,,,,USD,,False
Success,,Request,48.2936147,13626,Arowana,ARWAU,NASDAQ,XNAS,Priced,10/24/2014,5/7/2015,,5/6/2015,10,10,7200000,10,72000000,USD,False,True
Success,,Request,48.2936147,22881,Arsanis,ASNS,NASDAQ,XNAS,Priced,10/20/2017,11/16/2017,11/13/2017,11/15/2017,10,10,4000000,10,40000000,USD,False,False
Success,,Request,48.2936147,11911,Artisan Partners Asset Management,APAM,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,11/1/2012,3/7/2013,3/4/2013,3/6/2013,27,29,11054156,30,331624680,USD,False,False
Success,,Request,48.2936147,23810,Arvinas Holding,ARVN,NASDAQ,XNAS,Priced,8/30/2018,9/27/2018,9/24/2018,9/26/2018,14,16,7500000,16,120000000,USD,False,False
Success,,Request,48.2936147,23810,Arvinas Holding,ARVN,NASDAQ,XNAS,Priced,8/30/2018,9/27/2018,9/24/2018,9/26/2018,14,16,7500000,16,120000000,USD,False,False
Success,,Request,48.2936147,24837,ARYA Sciences Acquisition,ARYAU,NASDAQ,XNAS,Priced,9/11/2018,10/5/2018,10/1/2018,10/4/2018,10,10,12500000,10,125000000,USD,False,True
Success,,Request,48.2936147,13502,Arysta LifeScience,ARYS,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Acquired,9/9/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,13710,Asante Solutions,PUMP,NASDAQ,XNAS,Postponed,12/19/2014,,2/2/2015,,13,15,,,49000000,USD,False,False
Success,,Request,48.2936147,13707,Ascendis Pharma,ASND,NASDAQ,XNAS,Priced,12/18/2014,1/28/2015,1/26/2015,1/27/2015,16,18,6000000,18,108000000,USD,False,False
Success,,Request,48.2936147,23353,ASLAN Pharmaceuticals,ASLN,NASDAQ,XNAS,Priced,3/26/2018,5/4/2018,4/30/2018,5/4/2018,7.03,7.03,6000000,7.03,42180000,USD,False,False
Success,,Request,48.2936147,13079,Aspen Aerogels,ASPN,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,4/28/2014,6/13/2014,6/9/2014,6/12/2014,14,16,7500000,11,82500000,USD,False,False
Success,,Request,48.2936147,10956,Aspen Aerogels,ASPN,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,6/24/2011,,,,0,0,,,,USD,,False
Success,,Request,48.2936147,22933,Aspen REIT,AJAX,"New York Stock Exchange, Inc.",XNYS,Postponed,11/13/2017,,2/19/2018,,20,20,,,33500000,USD,False,False
Success,,Request,48.2936147,21381,ASV Holdings,ASV,NASDAQ,XNAS,Priced,3/24/2017,5/12/2017,5/8/2017,5/11/2017,8,10,3800000,7,26600000,USD,False,False
Success,,Request,48.2936147,19415,At Home Group,HOME,"New York Stock Exchange, Inc.",XNYS,Priced,9/4/2015,8/4/2016,8/1/2016,8/3/2016,14,16,8667000,15,130005000,USD,False,False
Success,,Request,48.2936147,13286,Atara Biotherapeutics,ATRA,NASDAQ,XNAS,Priced,6/20/2014,10/16/2014,10/13/2014,10/15/2014,14,16,5000000,11,55000000,USD,False,False
Success,,Request,48.2936147,13265,ATD,ATD,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,6/16/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,13096,Atento,ATTO,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,5/1/2014,10/2/2014,9/29/2014,10/1/2014,19,22,10000000,15,150000000,USD,False,False
Success,,Request,48.2936147,19866,Athene Holding,ATH,"New York Stock Exchange, Inc.",XNYS,Priced,5/9/2016,12/9/2016,12/5/2016,12/8/2016,38,42,27000000,40,1080000000,USD,False,False
Success,,Request,48.2936147,21493,Athenex,ATNX,NASDAQ,XNAS,Priced,5/12/2017,6/14/2017,6/12/2017,6/13/2017,11,13,6000000,11,66000000,USD,False,False
Success,,Request,48.2936147,12313,Athlon Energy,ATHL,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/5/2013,8/2/2013,7/29/2013,8/1/2013,18,20,15789474,20,315789480,USD,False,False
Success,,Request,48.2936147,19757,Atkore International Group,ATKR,"New York Stock Exchange, Inc.",XNYS,Priced,3/4/2016,6/10/2016,6/6/2016,6/9/2016,20,22,12000000,16,192000000,USD,False,False
Success,,Request,48.2936147,21133,Atlantic Acquisition,ATACU,NASDAQ,XNAS,Active,10/28/2016,,,,10,10,,,40000000,USD,False,True
Success,,Request,48.2936147,13880,Atlantic Alliance Partnership,AAPC,NASDAQ,XNAS,Active,2/23/2015,,,,10,10,,,75000000,USD,False,True
Success,,Request,48.2936147,19536,Atlassian,TEAM,NASDAQ,XNAS,Priced,11/9/2015,12/10/2015,12/7/2015,12/9/2015,19,20,22000000,21,462000000,USD,False,False
Success,,Request,48.2936147,19962,atomera,ATMR,NASDAQ,XNAS,Priced,6/30/2016,8/5/2016,8/1/2016,8/4/2016,7.5,7.5,3200000,7.5,24000000,USD,False,False
Success,,Request,48.2936147,11393,Atossa Genetics,ATOS,NASDAQ,XNAS,Priced,2/14/2012,11/8/2012,11/5/2012,11/7/2012,4,6,800000,5,4000000,USD,False,False
Success,,Request,48.2936147,14999,aTyr Pharma,LIFE,NASDAQ,XNAS,Priced,4/6/2015,5/7/2015,5/4/2015,5/6/2015,13,15,5360000,14,75040000,USD,False,False
Success,,Request,48.2936147,19626,Audentes Therapeutics,BOLD,NASDAQ,XNAS,Priced,1/4/2016,7/20/2016,7/18/2016,7/19/2016,14,16,5000000,15,75000000,USD,False,False
Success,,Request,48.2936147,11737,Audeo Oncology,AURX,NASDAQ,XNAS,Withdrawn,7/6/2012,,,,14,16,,,48750000,USD,False,False
Success,,Request,48.2936147,11343,Audience,ADNC,NASDAQ,XNAS,Priced,1/13/2012,5/10/2012,5/7/2012,5/9/2012,14,16,5270180,17,89593060,USD,False,False
Success,,Request,48.2936147,13325,Auris Medical,EARS,NASDAQ,XNAS,Priced,6/30/2014,8/6/2014,8/4/2014,8/5/2014,6,6,9400000,6,56400000,USD,False,False
Success,,Request,48.2936147,23627,Aurora Mobile,JG,NASDAQ,XNAS,Priced,6/29/2018,7/26/2018,7/23/2018,7/25/2018,8.5,10.5,9060000,8.5,77010000,USD,False,False
Success,,Request,48.2936147,12700,Auspex Pharmaceuticals,ASPX,NASDAQ,XNAS,Priced,12/20/2013,2/5/2014,2/3/2014,2/4/2014,10,12,7000000,12,84000000,USD,False,False
Success,,Request,48.2936147,13577,AutoGenomics,AGMX,NASDAQ,XNAS,Postponed,10/7/2014,,,,11,13,,,45000000,USD,False,False
Success,,Request,48.2936147,12060,AutoGenomics,AGMX,NASDAQ,XNAS,Withdrawn,9/27/2012,,2/11/2013,,9,11,,,60000000,USD,False,False
Success,,Request,48.2936147,8725,AutoGenomics,AGMX,NASDAQ,XNAS,Active,9/27/2012,,,,,,,,,USD,,False
Success,,Request,48.2936147,12606,Autohome,ATHM,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,11/4/2013,12/11/2013,12/9/2013,12/10/2013,14,16,7820000,17,132940000,USD,False,False
Success,,Request,48.2936147,23463,Autolus Therapeutics,AUTL,NASDAQ,XNAS,Priced,5/7/2018,6/22/2018,6/18/2018,6/21/2018,15,17,8823530,17,150000010,USD,False,False
Success,,Request,48.2936147,11707,AutoTrader Group,ATG,NASDAQ,XNAS,Active,6/15/2012,,,,,,,,,USD,,False
Success,,Request,48.2936147,13331,Avalanche Biotechnologies,AAVL,NASDAQ,XNAS,Priced,6/30/2014,7/31/2014,7/28/2014,7/30/2014,16,17,6000000,17,102000000,USD,False,False
Success,,Request,48.2936147,23471,Avalara,AVLR,"New York Stock Exchange, Inc.",XNYS,Priced,5/11/2018,6/15/2018,6/11/2018,6/14/2018,21,23,7500000,24,180000000,USD,False,False
Success,,Request,48.2936147,25131,Avantor,AVTR,"New York Stock Exchange, Inc.",XNYS,Active,2/8/2019,,,,,,,,,USD,,False
Success,,Request,48.2936147,11307,Avast Software,AVST,NASDAQ,XNAS,Withdrawn,12/21/2011,,7/25/2012,,9,11,,,90000000,USD,,
Success,,Request,48.2936147,10910,Avaya Holdings Corp.,AVYA,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,6/9/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,25101,Avedro,AVDR,NASDAQ,XNAS,Priced,1/18/2019,2/14/2019,2/11/2019,2/13/2019,14,16,5000000,14,70000000,USD,False,False
Success,,Request,48.2936147,10970,Avenue Capital Mortgage REIT Inc.,AVRE,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,6/29/2011,,,,,,,,,USD,,False
Success,,Request,48.2936147,13752,Avenue Financial Holdings,AVNU,NASDAQ,XNAS,Priced,1/9/2015,2/10/2015,2/9/2015,2/9/2015,11,13,2500000,11,27500000,USD,False,False
Success,,Request,48.2936147,21462,Avenue Therapeutics,ATXI,NASDAQ,XNAS,Priced,4/28/2017,6/27/2017,6/26/2017,6/26/2017,5,7,5500000,6,33000000,USD,False,False
Success,,Request,48.2936147,19658,AveXis,AVXS,NASDAQ,XNAS,Priced,1/15/2016,2/11/2016,2/8/2016,2/10/2016,19,21,4750000,20,95000000,USD,False,False
Success,,Request,48.2936147,11340,AVG Technologies,AVG,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,1/13/2012,2/2/2012,1/30/2012,2/1/2012,16,18,8000000,16,128000000,USD,False,False
Success,,Request,48.2936147,12514,Avianca Holdings,AVH,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,9/19/2013,11/6/2013,11/4/2013,11/5/2013,17,20,27234910,15,408523650,USD,False,False
Success,,Request,48.2936147,13736,Avinger,AVGR,NASDAQ,XNAS,Priced,12/30/2014,1/30/2015,1/26/2015,1/29/2015,12,14,5000000,13,65000000,USD,False,False
Success,,Request,48.2936147,13845,AVINTIV,,"New York Stock Exchange, Inc.",XNYS,Acquired,2/10/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,21053,Avista Healthcare Public Acquisition,AHPAU,NASDAQ,XNAS,Priced,9/2/2016,10/11/2016,10/10/2016,10/10/2016,10,10,30000000,10,300000000,USD,False,True
Success,,Request,48.2936147,11998,Aviv REIT,AVIV,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,12/17/2012,3/21/2013,3/18/2013,3/20/2013,18,20,13200000,20,264000000,USD,False,False
Success,,Request,48.2936147,13244,Avolon Holdings,AVOL,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,6/9/2014,12/12/2014,12/8/2014,12/11/2014,21,23,13636363,20,272727260,USD,False,False
Success,,Request,48.2936147,15002,Avondale Acquisition,AACOU,NASDAQ,XNAS,Active,4/7/2015,,,,10,10,,,200000000,USD,False,True
Success,,Request,48.2936147,23526,AVROBIO,AVRO,NASDAQ,XNAS,Priced,5/25/2018,6/21/2018,6/18/2018,6/20/2018,16,18,5247958,19,99711202,USD,False,False
Success,,Request,48.2936147,22938,AXA Equitable Holdings,EQH,"New York Stock Exchange, Inc.",XNYS,Priced,11/13/2017,5/10/2018,5/7/2018,5/9/2018,24,27,137250000,20,2745000000,USD,False,False
Success,,Request,48.2936147,13445,Axalta Coating Systems,AXTA,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,8/20/2014,11/12/2014,11/10/2014,11/11/2014,18,21,50000000,19.5,975000000,USD,False,False
Success,,Request,48.2936147,24907,Axonics Modulation Technologies,AXNX,NASDAQ,XNAS,Priced,10/5/2018,10/31/2018,10/29/2018,10/30/2018,14,16,8000000,15,120000000,USD,False,False
Success,,Request,48.2936147,17088,Axovant Sciences,AXON,"New York Stock Exchange, Inc.",XNYS,Priced,5/11/2015,6/11/2015,6/8/2015,6/10/2015,13,15,21000000,15,315000000,USD,False,False
Success,,Request,48.2936147,19492,Axsome Therapeutics,AXSM,NASDAQ,XNAS,Priced,10/13/2015,11/19/2015,11/16/2015,11/19/2015,11,13,5666667,9,51000003,USD,False,False
Success,,Request,48.2936147,13684,Azul,,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,12/1/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,12291,Azul,,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,5/28/2013,,,,,,,,,USD,,False
Success,,Request,48.2936147,21294,AZUL,AZUL,"New York Stock Exchange, Inc.",XNYS,Priced,2/6/2017,4/11/2017,4/10/2017,4/10/2017,18.2,22.04,21000000,20.06,421260000,USD,False,False
Success,,Request,48.2936147,13661,Azure Midstream Partners LP,AZUR,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Withdrawn,11/12/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,19598,Azure Power Global,AZRE,"New York Stock Exchange, Inc.",XNYS,Priced,12/16/2015,10/12/2016,10/10/2016,10/11/2016,21,23,3409091,18,61363638,USD,False,False
Success,,Request,48.2936147,19981,AzurRX Biopharma,AZRX,NASDAQ,XNAS,Priced,7/13/2016,10/12/2016,9/19/2016,10/12/2016,5.5,5.5,960000,5.5,5280000,USD,False,False
Success,,Request,48.2936147,25193,B. Riley Principal Merger,BRPM.U,"New York Stock Exchange, Inc.",XNYS,Priced,3/14/2019,4/9/2019,4/8/2019,4/8/2019,10,10,12500000,10,125000000,USD,False,True
Success,,Request,48.2936147,11920,Babylon,BBYL,NASDAQ,XNAS,Withdrawn,11/5/2012,,,,,,,,,USD,,False
Success,,Request,48.2936147,19507,Ballast Point Brewing & Spirits,PINT,NASDAQ,XNAS,Acquired,10/19/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,9315,BancTec,BTEC,NASDAQ,XNAS,Withdrawn,10/22/2009,,,,,,,,,USD,,
Success,,Request,48.2936147,22854,Bandwidth,BAND,NASDAQ,XNAS,Priced,10/13/2017,11/10/2017,11/6/2017,11/9/2017,20,22,4000000,20,80000000,USD,False,False
Success,,Request,48.2936147,23793,Bank7,BSVN,NASDAQ,XNAS,Priced,8/24/2018,9/20/2018,9/17/2018,9/19/2018,18,21,3400000,19,64600000,USD,False,False
Success,,Request,48.2936147,23793,Bank7,BSVN,NASDAQ,XNAS,Priced,8/24/2018,9/20/2018,9/17/2018,9/19/2018,18,21,3400000,19,64600000,USD,False,False
Success,,Request,48.2936147,24929,BankFlorida,BFL,NASDAQ,XNAS,Postponed,10/16/2018,,2/11/2019,,9.5,10.5,,,42000000,USD,False,False
Success,,Request,48.2936147,13017,Bankwell Financial Group,BWFG,NASDAQ,XNAS,Priced,4/4/2014,5/15/2014,5/12/2014,5/14/2014,18,19,2702703,18,48648654,USD,False,False
Success,,Request,48.2936147,16023,Baozun,BZUN,NASDAQ,XNAS,Priced,4/17/2015,5/21/2015,5/18/2015,5/20/2015,12,14,11000000,10,110000000,USD,False,False
Success,,Request,48.2936147,13663,Barington/Hilco Acquisition,BHACU,NASDAQ,XNAS,Priced,11/13/2014,2/6/2015,2/2/2015,2/5/2015,10,10,4000000,10,40000000,USD,False,True
Success,,Request,48.2936147,12536,Barracuda Networks,CUDA,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,10/1/2013,11/6/2013,11/4/2013,11/5/2013,18,21,4140000,18,74520000,USD,False,False
Success,,Request,48.2936147,19501,Basilea Pharmaceutica,BSLN,NASDAQ,XNAS,Active,10/16/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,19597,BATS Global Markets,BATS,BATS Exchange,BATS,Priced,12/16/2015,4/15/2016,4/11/2016,4/14/2016,17,19,13300000,19,252700000,USD,False,False
Success,,Request,48.2936147,19625,Bavarian Nordic,BAVN,NASDAQ,XNAS,Active,1/4/2016,,,,,,,,,USD,,False
Success,,Request,48.2936147,23406,BayCom,BCML,NASDAQ,XNAS,Priced,4/11/2018,5/4/2018,4/30/2018,5/3/2018,21,23,2851215,22,62726730,USD,False,False
Success,,Request,48.2936147,9148,Bayview Mortgage Capital,BAY,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Active,7/28/2009,,,,0,0,,,0,USD,True,
Success,,Request,48.2936147,11102,Bazaarvoice,BV,NASDAQ,XNAS,Priced,8/26/2011,2/24/2012,2/20/2012,2/23/2012,8,10,9484296,12,113811552,USD,False,False
Success,,Request,48.2936147,19504,BeiGene,BGNE,NASDAQ,XNAS,Priced,10/16/2015,2/3/2016,2/1/2016,2/2/2016,22,24,6600000,24,158400000,USD,False,False
Success,,Request,48.2936147,13760,Bellerophon Therapeutics,BLPH,NASDAQ,XNAS,Priced,1/13/2015,2/13/2015,2/9/2015,2/13/2015,14,16,5000000,12,60000000,USD,False,False
Success,,Request,48.2936147,13669,Bellicum Pharmaceuticals,BLCM,NASDAQ,XNAS,Priced,11/18/2014,12/18/2014,12/15/2014,12/17/2014,15,17,7350000,19,139650000,USD,False,False
Success,,Request,48.2936147,13716,BeneChill,BNCH,NYSE Amex Equities,XASE,Active,12/23/2014,,,,,,,,,USD,,False
Success,,Request,48.2936147,12450,Benefitfocus,BNFT,NASDAQ,XNAS,Priced,8/14/2013,9/18/2013,9/16/2013,9/17/2013,21.5,24.5,4935000,26.5,130777500,USD,False,False
Success,,Request,48.2936147,18228,Benitec Biopharma,BNTC,NASDAQ,XNAS,Priced,6/22/2015,8/18/2015,8/17/2015,8/18/2015,10,10,1500000,9.21,13815000,USD,False,False
Success,,Request,48.2936147,23635,Berry Petroleum,BRY,NASDAQ,XNAS,Priced,6/29/2018,7/26/2018,7/23/2018,7/25/2018,15,17,13043479,14,182608706,USD,False,False
Success,,Request,48.2936147,11464,Berry Plastics Group,BERY,"NEW YORK STOCK EXCHANGE, INC.",XNYS,Priced,3/23/2012,10/4/2012,10/1/2012,10/3/2012,16,18,29411764,16,470588224,USD,False,False
Success,,Request,48.2936147,21569,Best,BSTI,"New York Stock Exchange, Inc.",XNYS,Priced,6/26/2017,9/20/2017,9/18/2017,9/19/2017,10,11,45000000,10,450000000,USD,False,False
Success,,Request,48.2936147,24998,Beyond Meat,BYND,NASDAQ,XNAS,Active,11/16/2018,,,,,,,,,USD,,False
Success,,Request,48.2936147,21172,BeyondSpring,BYSI,NASDAQ,XNAS,Priced,11/15/2016,3/9/2017,3/6/2017,3/8/2017,20,22,174286,20,3485720,USD,False,False
Success,,Request,48.2936147,11320,BGS Acquisition Corp.,BGSCU,NASDAQ,XNAS,Priced,12/29/2011,3/21/2012,,3/20/2012,10,10,4000000,10,40000000,USD,True,True
Success,,Request,48.2936147,18138,Bicapital,BICA,"New York Stock Exchange, Inc.",XNYS,Active,5/22/2015,,,,,,,,,USD,,False
Success,,Request,48.2936147,22856,Big Rock Partners Acquisition,BRPAU,NASDAQ,XNAS,Priced,10/13/2017,11/20/2017,11/20/2017,11/20/2017,10,10,6000000,10,60000000,USD,False,True
Success,,Request,48.2936147,23278,Bilibili,BILI,NASDAQ,XNAS,Priced,3/2/2018,3/28/2018,3/26/2018,3/27/2018,10.5,12.5,42000000,11.5,483000000,USD,False,False
Success,,Request,48.2936147,12444,BIND Therapeutics,BIND,NASDAQ,XNAS,Priced,8/12/2013,9/20/2013,9/16/2013,9/19/2013,14,16,4700000,15,70500000,USD,False,False
