Outcome,Message,Identity,Delay,IPOPerformances Symbol,IPOPerformances Name,IPOPerformances OfferPrice,IPOPerformances OfferDate,IPOPerformances TradeDate,IPOPerformances Currency,IPOPerformances ClosePrice,IPOPerformances ClosePriceDate,IPOPerformances PercentChange
Success,,Request,63.6632563,CATS,Catasys,4.8,4/25/2017,4/26/2017,USD,13.65,4/11/2019,184.38
Success,,Request,63.6632563,CTT,CatchMark Timber Trust,13.5,12/11/2013,12/12/2013,USD,10.01,4/11/2019,-25.85
Success,,Request,63.6632563,CBTX,CBTX,26,11/7/2017,11/8/2017,USD,32.68,4/11/2019,25.69
Success,,Request,63.6632563,CDW,CDW,17,6/26/2013,6/27/2013,USD,106.7,4/11/2019,527.65
Success,,Request,63.6632563,CELC,Celcuity,9.5,9/19/2017,9/20/2017,USD,23.34,4/11/2019,145.68
Success,,Request,63.6632563,CLLS,Cellectis,41.5,3/24/2015,3/25/2015,USD,19.44,4/11/2019,-53.16
Success,,Request,63.6632563,CYAD,Celyad,68.56,6/18/2015,6/19/2015,USD,21.145,4/11/2019,-69.16
Success,,Request,63.6632563,CPAC,Cementos Pacasmayo SAA,11.5,2/7/2012,2/8/2012,USD,9.85,4/11/2019,-14.35
Success,,Request,63.6632563,CEPU,Central Puerto,16.5,2/1/2018,2/2/2018,USD,8.14,4/11/2019,-50.67
Success,,Request,63.6632563,CCS,Century Communities,23,6/17/2014,6/18/2014,USD,26,4/11/2019,13.04
Success,,Request,63.6632563,CDAY,Ceridian HCM Holding,22,4/25/2018,4/26/2018,USD,51.59,4/11/2019,134.5
Success,,Request,63.6632563,CFFAU,CF Finance Acquisition,10,12/12/2018,12/13/2018,USD,10.22,4/11/2019,2.2
Success,,Request,63.6632563,ECOM,ChannelAdvisor,14,5/22/2013,5/23/2013,USD,12.27,4/11/2019,-12.36
Success,,Request,63.6632563,CHRA,Charah Solutions,12,6/13/2018,6/14/2018,USD,6.34,4/11/2019,-47.17
Success,,Request,63.6632563,CMCM,Cheetah Mobile,14,5/7/2014,5/8/2014,USD,6.22,4/11/2019,-55.57
Success,,Request,63.6632563,CHGG,Chegg,12.5,11/12/2013,11/13/2013,USD,37.61,4/11/2019,200.88
Success,,Request,63.6632563,CCXI,ChemoCentryx,10,2/8/2012,2/8/2012,USD,13.65,4/11/2019,36.5
Success,,Request,63.6632563,CQH,Cheniere Energy Partners LP Holdings,20,12/12/2013,12/13/2013,USD,32.07,2/12/2019,60.35
Success,,Request,63.6632563,CHMI,Cherry Hill Mortgage Investment,20,10/3/2013,10/4/2013,USD,17.41,4/11/2019,-12.95
Success,,Request,63.6632563,CHMA,Chiasma,16,7/15/2015,7/16/2015,USD,6.09,4/11/2019,-61.94
Success,,Request,63.6632563,CSSE,Chicken Soup for the Soul Entertainment,12,8/17/2017,8/18/2017,USD,10.05,4/11/2019,-16.25
Success,,Request,63.6632563,CMRX,Chimerix,14,4/10/2013,4/11/2013,USD,2.9,4/11/2019,-79.29
Success,,Request,63.6632563,CCCR,China Commercial Credit,6.5,8/13/2013,8/13/2013,USD,1.71,4/11/2019,-73.69
Success,,Request,63.6632563,COE,China Online Education Group (51Talk),19,6/9/2016,6/10/2016,USD,5.59,4/11/2019,-70.58
Success,,Request,63.6632563,XRF,China Rapid Finance,6,4/28/2017,4/28/2017,USD,1.15,4/11/2019,-80.83
Success,,Request,63.6632563,CCC.U,Churchill Capital,10,9/6/2018,9/7/2018,USD,15.25,4/11/2019,52.5
Success,,Request,63.6632563,CCC.U,Churchill Capital,10,9/6/2018,9/7/2018,USD,15.25,4/11/2019,52.5
Success,,Request,63.6632563,CHUY,Chuy's Holdings,13,7/23/2012,7/24/2012,USD,21.09,4/11/2019,62.23
Success,,Request,63.6632563,CDTX,Cidara Therapeutics,16,4/14/2015,4/15/2015,USD,2.94,4/11/2019,-81.62
Success,,Request,63.6632563,CFG,Citizens Financial Group,21.5,9/23/2014,9/24/2014,USD,34.36,4/11/2019,59.81
Success,,Request,63.6632563,CIO,City Office REIT,12.5,4/14/2014,4/15/2014,USD,11.32,4/11/2019,-9.44
Success,,Request,63.6632563,CIVI,Civitas Solutions,17,9/16/2014,9/17/2014,USD,17.76,4/11/2019,4.47
Success,,Request,63.6632563,CLSD,Clearside Biomedical,7,6/1/2016,6/2/2016,USD,1.36,4/11/2019,-80.57
Success,,Request,63.6632563,CMTA,Clementia Pharmaceuticals,15,8/1/2017,8/2/2017,USD,26.4,4/11/2019,76
Success,,Request,63.6632563,CLPR,Clipper Realty,13.5,2/9/2017,2/10/2017,USD,13.26,4/11/2019,-1.78
Success,,Request,63.6632563,CLDR,Cloudera,15,4/27/2017,4/28/2017,USD,11.44,4/11/2019,-23.73
Success,,Request,63.6632563,CLPS,CLPS,5.25,5/23/2018,5/24/2018,USD,9.88,4/11/2019,88.19
Success,,Request,63.6632563,CMSSU,CM Seven Star Acquisition,10,10/25/2017,10/26/2017,USD,10.643,4/11/2019,6.43
Success,,Request,63.6632563,CNF,CNFinance Holdings,7.5,11/6/2018,11/7/2018,USD,6.43,4/11/2019,-14.27
Success,,Request,63.6632563,CCB,Coastal Financial,14.5,7/17/2018,7/18/2018,USD,16.65,4/11/2019,14.83
Success,,Request,63.6632563,CODX,Co-Diagnostics,6,7/12/2017,7/12/2017,USD,1.0722,4/11/2019,-82.13
Success,,Request,63.6632563,CHRS,Coherus BioSciences,13.5,11/6/2014,11/6/2014,USD,14.99,4/11/2019,11.04
Success,,Request,63.6632563,COLL,Collegium Pharmaceutical,12,5/6/2015,5/7/2015,USD,16.33,4/11/2019,36.08
Success,,Request,63.6632563,CCH.U,Collier Creek Holdings,10,10/4/2018,10/5/2018,USD,10.3,4/11/2019,3
Success,,Request,63.6632563,COMM,CommScope,15,10/24/2013,10/25/2013,USD,25.35,4/11/2019,69
Success,,Request,63.6632563,CHCT,Community Healthcare Trust,19,5/20/2015,5/21/2015,USD,35.99,4/11/2019,89.42
Success,,Request,63.6632563,CNAT,Conatus Pharmaceuticals,11,7/24/2013,7/25/2013,USD,1.26,4/11/2019,-88.55
Success,,Request,63.6632563,CNCE,Concert Pharmaceuticals,14,2/12/2014,2/13/2014,USD,10.09,4/11/2019,-27.93
Success,,Request,63.6632563,CFMS,ConforMIS,15,6/30/2015,7/1/2015,USD,2.23,4/11/2019,-85.13
Success,,Request,63.6632563,CNFR,Conifer Holdings,10.5,8/12/2015,8/13/2015,USD,4.63,4/11/2019,-55.9
Success,,Request,63.6632563,CNOB,ConnectOne Bancorp,28,2/11/2013,2/12/2013,USD,20.85,4/11/2019,-25.54
Success,,Request,63.6632563,CNACU,Constellation Alpha Capital,10,6/19/2017,6/20/2017,USD,10.32,4/11/2019,3.2
Success,,Request,63.6632563,CNST,Constellation Pharmaceuticals,15,7/18/2018,7/19/2018,USD,12.13,4/11/2019,-19.13
Success,,Request,63.6632563,CSTM,Constellium,15,5/22/2013,5/23/2013,USD,8.82,4/11/2019,-41.2
Success,,Request,63.6632563,ROAD,Construction Partners,12,5/3/2018,5/4/2018,USD,12.18,4/11/2019,1.5
Success,,Request,63.6632563,CBPX,Continental Building Products,14,2/4/2014,2/5/2014,USD,25.48,4/11/2019,82
Success,,Request,63.6632563,CTRL,Control4,16,8/1/2013,8/2/2013,USD,17.08,4/11/2019,6.75
Success,,Request,63.6632563,CTK,CooTek,12,9/27/2018,9/28/2018,USD,11.06,4/11/2019,-7.83
Success,,Request,63.6632563,CVRS,Corindus Vascular Robotics,3.8,5/28/2015,5/29/2015,USD,2.11,4/11/2019,-44.47
Success,,Request,63.6632563,CORI,Corium International,8,4/2/2014,4/3/2014,USD,12.68,4/11/2019,58.5
Success,,Request,63.6632563,CAAP,Corporación América Airports,17,1/31/2018,2/1/2018,USD,7.46,4/11/2019,-56.12
Success,,Request,63.6632563,CRVS,Corvus Pharmaceuticals,15,3/22/2016,3/23/2016,USD,3.9,4/11/2019,-74
Success,,Request,63.6632563,COTY,Coty,17.5,6/12/2013,6/13/2013,USD,11.18,4/11/2019,-36.11
Success,,Request,63.6632563,ICBK,County Bancorp,15.75,1/15/2015,1/16/2015,USD,16.8,4/11/2019,6.67
Success,,Request,63.6632563,COUP,Coupa Software,18,10/5/2016,10/6/2016,USD,95.7,4/11/2019,431.67
Success,,Request,63.6632563,COUP,Coupons.com,16,3/6/2014,3/7/2014,USD,95.7,4/11/2019,498.12
Success,,Request,63.6632563,PMTS,CPI Card Group,10,10/8/2015,10/9/2015,USD,3.05,4/11/2019,-69.5
Success,,Request,63.6632563,CRSAU,Crescent Acquisition,10,3/7/2019,3/8/2019,USD,10.03,4/11/2019,0.3
Success,,Request,63.6632563,CRNX,Crinetics Pharmaceuticals,17,7/17/2018,7/18/2018,USD,23.2,4/11/2019,36.47
Success,,Request,63.6632563,CRSP,CRISPR Therapeutics,14,10/18/2016,10/19/2016,USD,37.51,4/11/2019,167.93
Success,,Request,63.6632563,CRTO,Criteo,31,10/29/2013,10/30/2013,USD,20,4/11/2019,-35.48
Success,,Request,63.6632563,CUE,Cue Biopharma,7.5,12/21/2017,,USD,8.86,4/11/2019,18.13
Success,,Request,63.6632563,CURO,Curo Group Holdings,14,12/6/2017,12/7/2017,USD,11.08,4/11/2019,-20.86
Success,,Request,63.6632563,CWK,Cushman & Wakefield,17,8/1/2018,8/2/2018,USD,18.4,4/11/2019,8.24
Success,,Request,63.6632563,CVRR,"CVR Refining, LP",25,1/16/2013,1/17/2013,USD,10.49,4/11/2019,-58.04
Success,,Request,63.6632563,CYBR,CyberArk Software,16,9/23/2014,9/24/2014,USD,119.54,4/11/2019,647.12
Success,,Request,63.6632563,CELP,Cypress Energy Partners LP,20,1/14/2014,1/15/2014,USD,6.9,4/11/2019,-65.5
Success,,Request,63.6632563,CONE,CyrusOne,19,1/17/2013,1/18/2013,USD,55.53,4/11/2019,192.26
Success,,Request,63.6632563,CTMX,CytomX Therapeutics,12,10/7/2015,10/8/2015,USD,10.8,4/11/2019,-10
Success,,Request,63.6632563,PLAY,Dave & Buster's Entertainment,16,10/9/2014,10/10/2014,USD,51.68,4/11/2019,223
Success,,Request,63.6632563,DTEA,DAVIDsTEA,19,6/4/2015,6/5/2015,USD,1.38,4/11/2019,-92.74
Success,,Request,63.6632563,DBVT,DBV Technologies,21.64,10/21/2014,10/22/2014,USD,9.04,4/11/2019,-58.23
Success,,Request,63.6632563,DDMXU,DD3 Acquisition,10,10/11/2018,10/12/2018,USD,10.13,4/11/2019,1.3
Success,,Request,63.6632563,DCPH,Deciphera Pharmaceuticals,17,9/27/2017,9/28/2017,USD,23.29,4/11/2019,37
Success,,Request,63.6632563,DFRG,Del Frisco's Restaurant Group,13,7/26/2012,7/27/2012,USD,6.69,4/11/2019,-48.54
Success,,Request,63.6632563,DKL,"Delek Logistics Partners, LP",21,11/1/2012,11/2/2012,USD,32.74,4/11/2019,55.9
Success,,Request,63.6632563,DNLI,Denali Therapeutics,18,12/7/2017,12/8/2017,USD,27.56,4/11/2019,53.11
Success,,Request,63.6632563,DERM,Dermira,16,10/2/2014,10/3/2014,USD,12.76,4/11/2019,-20.25
Success,,Request,63.6632563,DESP,Despegar.com,26,9/19/2017,9/20/2017,USD,14.02,4/11/2019,-46.08
Success,,Request,63.6632563,DFBHU,DFB Healthcare Acquisitions,10,2/15/2018,2/16/2018,USD,10.15,4/11/2019,1.5
Success,,Request,63.6632563,DMAC,DiaMedica Therapeutics,4,12/6/2018,12/7/2018,USD,3.65,4/11/2019,-8.75
Success,,Request,63.6632563,FANG,Diamondback Energy,17.5,10/11/2012,10/12/2012,USD,99.92,4/11/2019,470.97
Success,,Request,63.6632563,DPHCU,DiamondPeak Holdings,10,2/27/2019,2/28/2019,USD,10.04,4/11/2019,0.4
Success,,Request,63.6632563,DRNA,Dicerna Pharmaceuticals,15,1/29/2014,1/30/2014,USD,14.58,4/11/2019,-2.8
Success,,Request,63.6632563,DPLO,Diplomat Pharmacy,13,10/9/2014,10/10/2014,USD,5.77,4/11/2019,-55.62
Success,,Request,63.6632563,DOCU,DocuSign,29,4/26/2018,4/27/2018,USD,55.35,4/11/2019,90.86
Success,,Request,63.6632563,DOGZ,Dogness (International),5,12/19/2017,12/20/2017,USD,3.78,4/11/2019,-24.4
Success,,Request,63.6632563,DM,Dominion Midstream Partners LP,21,10/14/2014,10/15/2014,USD,17.19,4/11/2019,-18.14
Success,,Request,63.6632563,DOMO,Domo,21,6/28/2018,6/29/2018,USD,39.7,4/11/2019,89.05
Success,,Request,63.6632563,LPG,Dorian LPG,19,5/7/2014,5/8/2014,USD,8.06,4/11/2019,-57.58
Success,,Request,63.6632563,EAGLU,Double Eagle Acquisition ,10,9/10/2015,9/11/2015,USD,10.3,4/11/2019,3
Success,,Request,63.6632563,DOVA,Dova Pharmaceuticals,17,6/28/2017,6/29/2017,USD,8.63,4/11/2019,-49.24
Success,,Request,63.6632563,DOTAU,Draper Oakwood Technology Acquisition,10,9/14/2017,9/15/2017,USD,10.25,4/11/2019,2.5
Success,,Request,63.6632563,DBX,Dropbox,21,3/22/2018,3/23/2018,USD,22.08,4/11/2019,5.14
Success,,Request,63.6632563,DLTH,Duluth Holdings,12,11/19/2015,11/20/2015,USD,17.08,4/11/2019,42.33
Success,,Request,63.6632563,DLNG,Dynagas LNG Partners LP,18,11/12/2013,11/13/2013,USD,2.39,4/11/2019,-86.72
Success,,Request,63.6632563,ELF,e.l.f. Beauty,17,9/21/2016,9/22/2016,USD,11.55,4/11/2019,-32.06
Success,,Request,63.6632563,EGRX,Eagle Pharmaceuticals,15,2/11/2014,2/12/2014,USD,47.25,4/11/2019,215
Success,,Request,63.6632563,EACQU,Easterly Acquisition,10,7/29/2015,7/30/2015,USD,10.78,4/11/2019,7.8
Success,,Request,63.6632563,DEA,Easterly Government Properties,15,2/5/2015,2/6/2015,USD,17.89,4/11/2019,19.27
Success,,Request,63.6632563,ECR,Eclipse Resources,27,6/19/2014,6/20/2014,USD,1.17,4/11/2019,-95.67
Success,,Request,63.6632563,EDGE,Edge Therapeutics,11,9/30/2015,10/1/2015,USD,0.5036,4/11/2019,-95.42
Success,,Request,63.6632563,EDIT,Editas Medicine,16,2/2/2016,2/3/2016,USD,25.49,4/11/2019,59.31
Success,,Request,63.6632563,EDTXU,EdtechX Holdings Acquisition,10,10/5/2018,10/5/2018,USD,10.16,4/11/2019,1.6
Success,,Request,63.6632563,EGLT,Egalet,12,2/5/2014,2/6/2014,USD,0.0082,4/11/2019,-99.93
Success,,Request,63.6632563,EHIC,eHi Car Services,12,11/17/2014,11/18/2014,USD,12.2,4/11/2019,1.67
Success,,Request,63.6632563,EIDX,Eidos Therapeutics,17,6/19/2018,6/20/2018,USD,24.14,4/11/2019,42
Success,,Request,63.6632563,LOCO,El Pollo Loco Holdings,15,7/24/2014,7/25/2014,USD,12.55,4/11/2019,-16.33
Success,,Request,63.6632563,ELAN,Elanco Animal Health,24,9/19/2018,9/20/2018,USD,32.34,4/11/2019,34.75
Success,,Request,63.6632563,ESTC,Elastic,36,10/4/2018,10/5/2018,USD,82.85,4/11/2019,130.14
Success,,Request,63.6632563,SOLO,ElectraMeccanica Vehicles,4.25,8/9/2018,8/9/2018,USD,3.33,4/11/2019,-21.65
Success,,Request,63.6632563,ECOR,ElectroCore,15,6/21/2018,6/22/2018,USD,5.48,4/11/2019,-63.47
Success,,Request,63.6632563,ELVT,Elevate Credit,6.5,4/5/2017,4/6/2017,USD,4.59,4/11/2019,-29.38
Success,,Request,63.6632563,EARN,Ellington Residential Mortgage REIT,20,5/1/2013,5/1/2013,USD,11.93,4/11/2019,-40.35
Success,,Request,63.6632563,EEX,Emerald Expositions Events,17,4/27/2017,4/28/2017,USD,13.22,4/11/2019,-22.24
Success,,Request,63.6632563,EMES,Emerge Energy Services LP,17,5/8/2013,5/9/2013,USD,1.84,4/11/2019,-89.18
Success,,Request,63.6632563,ESRT,Empire State Realty Trust,13,10/1/2013,10/2/2013,USD,15.83,4/11/2019,21.77
Success,,Request,63.6632563,ENBL,Enable Midstream Partners LP,20,4/10/2014,4/11/2014,USD,13.55,4/11/2019,-32.25
Success,,Request,63.6632563,ENTA,Enanta Pharmaceuticals,14,3/20/2013,3/21/2013,USD,91.77,4/11/2019,555.5
Success,,Request,63.6632563,DAVA,Endava,20,7/26/2018,7/27/2018,USD,27.35,4/11/2019,36.75
Success,,Request,63.6632563,EIGI,Endurance International Group Holdings,12,10/24/2013,10/25/2013,USD,6.49,4/11/2019,-45.92
Success,,Request,63.6632563,WATT,Energous,6,3/27/2014,3/28/2014,USD,5.87,4/11/2019,-2.17
Success,,Request,63.6632563,ENPH,Enphase Energy,6,3/29/2012,3/30/2012,USD,9.8,4/11/2019,63.33
Success,,Request,63.6632563,ETTX,Entasis Therapeutics Holdings,15,9/25/2018,9/26/2018,USD,6.45,4/11/2019,-57
Success,,Request,63.6632563,ENTX,Entera Bio,8,6/28/2018,6/29/2018,USD,4.27,4/11/2019,-46.63
Success,,Request,63.6632563,EVHC,Envision Healthcare,23,8/13/2013,8/14/2013,USD,45.99,2/12/2019,99.96
Success,,Request,63.6632563,EVA,Enviva Partners LP,20,4/28/2015,4/29/2015,USD,32.73,4/11/2019,63.65
Success,,Request,63.6632563,EPE,EP Energy,20,1/16/2014,1/17/2014,USD,0.3374,4/11/2019,-98.31
Success,,Request,63.6632563,EPAM,EPAM Systems,12,2/7/2012,2/8/2012,USD,172.51,4/11/2019,1337.58
Success,,Request,63.6632563,EPZM,Epizyme,15,5/30/2013,5/31/2013,USD,13.26,4/11/2019,-11.6
Success,,Request,63.6632563,EQGP,EQT GP Holdings LP,27,5/11/2015,5/12/2015,USD,19.97,4/11/2019,-26.04
Success,,Request,63.6632563,EQM,EQT Midstream Partners LP,21,6/26/2012,6/27/2012,USD,46.02,4/11/2019,119.14
Success,,Request,63.6632563,EQ,Equillium,14,10/11/2018,10/12/2018,USD,6.65,4/11/2019,-52.5
Success,,Request,63.6632563,EQBK,Equity Bancshares,22.5,11/10/2015,11/11/2015,USD,29.12,4/11/2019,29.42
Success,,Request,63.6632563,EROS,Eros International,11,11/12/2013,11/13/2013,USD,8.73,4/11/2019,-20.64
Success,,Request,63.6632563,ERYP,Erytech Pharma,23.26,11/9/2017,11/10/2017,USD,7.56,4/11/2019,-67.5
Success,,Request,63.6632563,ESPR,Esperion Therapeutics,14,6/25/2013,6/26/2013,USD,42.34,4/11/2019,202.43
Success,,Request,63.6632563,ESQ,Esquire Financial Holdings,14,6/26/2017,6/27/2017,USD,22.37,4/11/2019,59.79
Success,,Request,63.6632563,ESNT,Essent Group,17,10/30/2013,10/31/2013,USD,45.49,4/11/2019,167.59
Success,,Request,63.6632563,EPRT,Essential Properties Realty Trust,14,6/20/2018,6/21/2018,USD,19.58,4/11/2019,39.86
Success,,Request,63.6632563,ESTA,Establishment Labs Holdings,18,7/18/2018,7/19/2018,USD,21.17,4/11/2019,17.61
Success,,Request,63.6632563,ETON,Eton Pharmaceuticals,6,11/12/2018,11/13/2018,USD,7.68,4/11/2019,28
Success,,Request,63.6632563,ETSY,Etsy,16,4/15/2015,4/16/2015,USD,67.65,4/11/2019,322.81
Success,,Request,63.6632563,EURN,Euronav,12.25,1/22/2015,1/23/2015,USD,9.3,4/11/2019,-24.08
Success,,Request,63.6632563,EVLO,Evelo Biosciences,16,5/8/2018,5/9/2018,USD,8.6,4/11/2019,-46.25
Success,,Request,63.6632563,EB,Eventbrite,23,9/19/2018,9/20/2018,USD,20.29,4/11/2019,-11.78
Success,,Request,63.6632563,EVER,EverBank Financial Corp,10,5/2/2012,5/3/2012,USD,8.25,4/11/2019,-17.5
Success,,Request,63.6632563,EVBG,Everbridge,12,9/15/2016,9/16/2016,USD,73.29,4/11/2019,510.75
Success,,Request,63.6632563,EVER,EverQuote,18,6/27/2018,6/28/2018,USD,8.25,4/11/2019,-54.17
Success,,Request,63.6632563,MRAM,Everspin Technologies,8,10/7/2016,10/7/2016,USD,8.44,4/11/2019,5.5
Success,,Request,63.6632563,EVTC,Evertec,20,4/11/2013,4/12/2013,USD,29,4/11/2019,45
Success,,Request,63.6632563,EVOP,Evo Payments,16,5/22/2018,5/23/2018,USD,28.78,4/11/2019,79.88
Success,,Request,63.6632563,EVGN,Evogene,14.75,11/20/2013,11/21/2013,USD,2.28,4/11/2019,-84.54
Success,,Request,63.6632563,EVOK,Evoke Pharma,12,9/24/2013,9/25/2013,USD,0.7298,4/11/2019,-93.92
Success,,Request,63.6632563,EVH,Evolent Health,17,6/4/2015,6/5/2015,USD,13.21,4/11/2019,-22.29
Success,,Request,63.6632563,EOLS,Evolus,12,2/7/2018,2/8/2018,USD,24.53,4/11/2019,104.42
Success,,Request,63.6632563,AQUA,Evoqua Water Technologies,18,11/1/2017,11/2/2017,USD,13.16,4/11/2019,-26.89
Success,,Request,63.6632563,ET,ExactTarget,19,3/21/2012,3/22/2012,USD,15.49,4/11/2019,-18.47
Success,,Request,63.6632563,XONE,ExOne,18,2/6/2013,2/7/2013,USD,8.44,4/11/2019,-53.11
Success,,Request,63.6632563,STAY,Extended Stay America,20,11/12/2013,11/13/2013,USD,18.47,4/11/2019,-7.65
Success,,Request,63.6632563,XOG,Extraction Oil & Gas,19,10/11/2016,10/12/2016,USD,4.9,4/11/2019,-74.21
Success,,Request,63.6632563,EYEG,EyeGate Pharmaceuticals,8.5,7/30/2015,7/31/2015,USD,0.3498,4/11/2019,-95.88
Success,,Request,63.6632563,EYEN,Eyenovia,10,1/24/2018,1/25/2018,USD,6.41,4/11/2019,-35.9
Success,,Request,63.6632563,FB,Facebook,38,5/17/2012,5/18/2012,USD,177.51,4/11/2019,367.13
Success,,Request,63.6632563,FPAC.U,Far Point Acquisition,10,6/11/2018,6/12/2018,USD,10.4,4/11/2019,4
Success,,Request,63.6632563,FTCH,Farfetch,20,9/20/2018,9/21/2018,USD,24.84,4/11/2019,24.2
Success,,Request,63.6632563,FPI,Farmland Partners,14,4/10/2014,4/11/2014,USD,6.63,4/11/2019,-52.64
Success,,Request,63.6632563,FAMI,Farmmi,4,2/16/2018,2/16/2018,USD,2.21,4/11/2019,-44.75
Success,,Request,63.6632563,FAT,FAT Brands,12,10/20/2017,10/23/2017,USD,5.2973,4/11/2019,-55.86
Success,,Request,63.6632563,FATE,Fate Therapeutics,6,9/30/2013,10/1/2013,USD,16.82,4/11/2019,180.33
Success,,Request,63.6632563,FBK,FB Financial,19,9/15/2016,9/16/2016,USD,33.89,4/11/2019,78.37
Success,,Request,63.6632563,FCB,FCB Financial Holdings,22,7/31/2014,8/1/2014,USD,33.58,4/11/2019,52.64
Success,,Request,63.6632563,FSACU,Federal Street Acquisition,10,7/18/2017,7/19/2017,USD,10.11,4/11/2019,1.1
Success,,Request,63.6632563,RACE,Ferrari,52,10/20/2015,10/21/2015,USD,137.26,4/11/2019,163.96
Success,,Request,63.6632563,FGEN,FibroGen,18,11/13/2014,11/14/2014,USD,52.73,4/11/2019,192.94
Success,,Request,63.6632563,FSAM,Fifth Street Asset Management,17,10/29/2014,10/30/2014,USD,1.3,4/11/2019,-92.35
Success,,Request,63.6632563,FTACU,FinTech Acquisition III,10,11/16/2018,11/16/2018,USD,10.25,4/11/2019,2.5
Success,,Request,63.6632563,FEYE,FireEye,20,9/19/2013,9/20/2013,USD,15.93,4/11/2019,-20.35
Success,,Request,63.6632563,FRBA,First Bank New Jersey,6,11/14/2013,11/15/2013,USD,11.39,4/11/2019,89.83
Success,,Request,63.6632563,FDC,First Data,16,10/14/2015,10/15/2015,USD,25.3,4/11/2019,58.12
Success,,Request,63.6632563,FGBI,First Guaranty Bancshares,18.5,11/5/2015,11/5/2015,USD,22.33,4/11/2019,20.7
Success,,Request,63.6632563,FHB,First Hawaiian,23,8/3/2016,8/4/2016,USD,26.51,4/11/2019,15.26
Success,,Request,63.6632563,MYFW,First Western Financial,19,7/18/2018,7/19/2018,USD,13,4/11/2019,-31.58
Success,,Request,63.6632563,FIT,Fitbit,20,6/17/2015,6/18/2015,USD,5.8,4/11/2019,-71
Success,,Request,63.6632563,FIVE,Five Below,17,7/18/2012,7/19/2012,USD,133.55,4/11/2019,685.59
Success,,Request,63.6632563,FPH,Five Point Holdings,14,5/9/2017,5/10/2017,USD,8.02,4/11/2019,-42.71
Success,,Request,63.6632563,FPRX,Five Prime Therapeutics,13,9/17/2013,9/18/2013,USD,12.74,4/11/2019,-2
Success,,Request,63.6632563,FIVN,Five9,7,4/3/2014,4/4/2014,USD,51,4/11/2019,628.57
Success,,Request,63.6632563,FLKS,Flex Pharma,16,1/28/2015,1/29/2015,USD,0.4513,4/11/2019,-97.18
Success,,Request,63.6632563,FLXN,Flexion Therapeutics,13,2/11/2014,2/12/2014,USD,11,4/11/2019,-15.38
Success,,Request,63.6632563,FND,Floor & Decor Holdings,21,4/26/2017,4/27/2017,USD,45.86,4/11/2019,118.38
Success,,Request,63.6632563,FOMX,Foamix Pharmaceuticals,6,9/17/2014,9/18/2014,USD,3.83,4/11/2019,-36.17
Success,,Request,63.6632563,FOCS,Focus Financial Partners,33,7/25/2018,7/26/2018,USD,36.88,4/11/2019,11.76
Success,,Request,63.6632563,FSCT,ForeScout Technologies,22,10/26/2017,10/27/2017,USD,41.46,4/11/2019,88.45
Success,,Request,63.6632563,FELP,Foresight Energy LP,20,6/17/2014,6/18/2014,USD,1.75,4/11/2019,-91.25
Success,,Request,63.6632563,FRTA,Forterra,18,10/19/2016,10/20/2016,USD,4.38,4/11/2019,-75.67
Success,,Request,63.6632563,FTAI,Fortress Transportation and Infrastructure Investors LLC,17,5/14/2015,5/15/2015,USD,16.97,4/11/2019,-0.18
Success,,Request,63.6632563,FTSV,Forty Seven,16,6/27/2018,6/28/2018,USD,17.4,4/11/2019,8.75
Success,,Request,63.6632563,FET,Forum Energy Technologies,20,4/11/2012,4/12/2012,USD,5.74,4/11/2019,-71.3
Success,,Request,63.6632563,FMCIU,Forum Merger Corporation,10,4/6/2017,4/7/2017,USD,10.35,4/11/2019,3.5
Success,,Request,63.6632563,FMCIU,Forum Merger II,10,8/2/2018,8/3/2018,USD,10.35,4/11/2019,3.5
Success,,Request,63.6632563,FWP,Forward Pharma,21,10/14/2014,10/15/2014,USD,1.2041,4/11/2019,-94.27
Success,,Request,63.6632563,FBM,Foundation Building Materials,14,2/9/2017,2/10/2017,USD,11.76,4/11/2019,-16
Success,,Request,63.6632563,FEDU,Four Seasons Education,10,11/7/2017,11/8/2017,USD,2.05,4/11/2019,-79.5
Success,,Request,63.6632563,FOXF,Fox Factory Holding,15,8/7/2013,8/8/2013,USD,75.41,4/11/2019,402.73
Success,,Request,63.6632563,FSB,Franklin Financial Network,21,3/25/2015,3/26/2015,USD,28.11,4/11/2019,33.86
Success,,Request,63.6632563,FI,Frank's International,22,8/8/2013,8/9/2013,USD,6.41,4/11/2019,-70.86
Success,,Request,63.6632563,FRPT,Freshpet,15,11/6/2014,11/7/2014,USD,42.2,4/11/2019,181.33
Success,,Request,63.6632563,FTSI,FTS International,18,2/1/2018,2/2/2018,USD,10.8,4/11/2019,-40
Success,,Request,63.6632563,FLGT,Fulgent Genetics,9,9/28/2016,9/29/2016,USD,6.6731,4/11/2019,-25.85
Success,,Request,63.6632563,FORK,Fuling Global,5,10/30/2015,11/4/2015,USD,2.43,4/11/2019,-51.4
Success,,Request,63.6632563,FNKO,Funko,12,11/1/2017,11/2/2017,USD,20.81,4/11/2019,73.42
Success,,Request,63.6632563,FHL,Futu Holdings,12,3/7/2019,3/8/2019,USD,16.78,4/11/2019,39.83
Success,,Request,63.6632563,FVCB,FVCBankcorp,20,9/13/2018,9/14/2018,USD,16.42,4/11/2019,-17.9
Success,,Request,63.6632563,GTHX,G1 Therapeutics,15,5/16/2017,5/17/2017,USD,17.5,4/11/2019,16.67
